File_Record_0052.rec ( 4370 Samples/channels ) Sample Rate :1s
Date :5/20/2026 10:16:45 AM
Time;Voie A1[°C];Voie A2[°C];Voie A3[°C];
3926000.000000;40.19165;53.28369;56.45752;
3927000.000000;40.25269;53.77197;56.51855;
3928000.000000;40.16113;53.95508;56.62537;
3929000.000000;40.46631;53.83301;56.53381;
3930000.000000;40.23743;54.06189;56.44226;
3931000.000000;40.00854;53.89404;56.39648;
3932000.000000;40.05432;53.95508;56.59485;
3933000.000000;39.70337;53.97034;56.94580;
3934000.000000;39.56604;53.81775;56.94580;
3935000.000000;39.55078;53.68042;57.20520;
3936000.000000;39.76440;53.75671;57.06787;
3937000.000000;39.68811;53.84827;56.74744;
3938000.000000;40.17639;53.98560;57.11365;
3939000.000000;40.16113;54.15344;57.34253;
3940000.000000;40.39001;54.10767;57.20520;
3941000.000000;40.40527;53.97034;57.11365;
3942000.000000;40.28320;53.98560;56.80847;
3943000.000000;39.88647;53.90930;56.94580;
3944000.000000;39.88647;54.03137;57.08313;
3945000.000000;40.06958;53.64990;56.86951;
3946000.000000;39.45923;53.90930;56.93054;
3947000.000000;39.71863;53.86353;57.05261;
3948000.000000;39.90173;53.74146;57.12891;
3949000.000000;40.26794;54.00085;56.86951;
3950000.000000;39.87122;54.18396;56.39648;
3951000.000000;39.44397;54.26025;56.53381;
3952000.000000;39.96277;54.21448;56.44226;
3953000.000000;40.03906;54.39758;56.59485;
3954000.000000;40.14587;54.32129;56.73218;
3955000.000000;40.13062;54.15344;56.71692;
3956000.000000;40.55786;53.89404;56.27441;
3957000.000000;40.31372;53.63464;56.39648;
3958000.000000;41.39709;53.58887;56.06079;
3959000.000000;40.11536;53.02429;56.04553;
3960000.000000;40.58838;53.14636;56.03027;
3961000.000000;40.57312;53.19214;56.38123;
3962000.000000;40.81726;53.31421;56.35071;
3963000.000000;40.48157;53.14636;55.80139;
3964000.000000;40.42053;53.23792;56.12183;
3965000.000000;40.25269;53.25317;56.22864;
3966000.000000;40.48157;53.22266;56.12183;
3967000.000000;40.57312;53.84827;56.21338;
3968000.000000;40.83252;53.84827;56.65588;
3969000.000000;40.77148;53.77197;56.99158;
3970000.000000;41.12244;54.00085;56.79321;
3971000.000000;41.07666;53.92456;57.11365;
3972000.000000;41.12244;54.04663;57.20520;
3973000.000000;40.98511;54.13818;57.44934;
3974000.000000;41.10718;54.53491;57.41882;
3975000.000000;41.35132;54.73328;57.43408;
3976000.000000;41.29028;54.85535;57.72400;
3977000.000000;41.36658;55.13000;57.41882;
3978000.000000;41.13770;55.20630;57.49512;
3979000.000000;41.53442;55.28259;57.12891;
3980000.000000;41.07666;55.61829;56.93054;
3981000.000000;41.53442;55.58777;57.09839;
3982000.000000;41.79382;55.75562;56.93054;
3983000.000000;41.41235;55.92346;57.15942;
3984000.000000;41.80908;55.58777;57.52563;
3985000.000000;41.96167;55.32837;57.49512;
3986000.000000;42.03796;55.22156;57.78503;
3987000.000000;42.12952;55.26733;57.87659;
3988000.000000;41.96167;54.94690;58.15125;
3989000.000000;41.96167;54.88586;57.89185;
3990000.000000;41.74805;55.17578;58.12073;
3991000.000000;41.96167;54.97742;58.04443;
3992000.000000;42.05322;54.94690;58.07495;
3993000.000000;41.93115;54.87061;58.34961;
3994000.000000;41.77856;54.73328;57.90710;
3995000.000000;42.23633;54.71802;58.33435;
3996000.000000;41.83960;54.16870;57.81555;
3997000.000000;42.51099;54.03137;57.66296;
3998000.000000;41.83960;54.06189;57.57141;
3999000.000000;41.58020;53.97034;57.75452;
4000000.000000;41.38184;54.09241;57.70874;
4001000.000000;41.47339;54.29077;57.66296;
4002000.000000;41.58020;54.12292;57.63245;
4003000.000000;41.48865;54.18396;57.84607;
4004000.000000;41.41235;54.44336;57.61719;
4005000.000000;41.07666;54.27551;57.86133;
4006000.000000;41.22925;54.32129;57.49512;
4007000.000000;41.39709;54.18396;57.66296;
4008000.000000;41.71753;54.04663;57.93762;
4009000.000000;41.51917;53.89404;57.63245;
4010000.000000;41.68701;53.78723;57.63245;
4011000.000000;41.51917;53.58887;57.43408;
4012000.000000;41.41235;53.35999;57.28149;
4013000.000000;40.98511;53.49731;57.23572;
4014000.000000;40.98511;53.64990;57.14417;
4015000.000000;40.81726;53.54309;57.49512;
4016000.000000;40.75623;53.83301;57.49512;
4017000.000000;41.12244;53.77197;57.52563;
4018000.000000;40.90881;54.03137;57.49512;
4019000.000000;41.07666;53.86353;57.64771;
4020000.000000;40.89355;54.16870;57.64771;
4021000.000000;41.15295;54.06189;57.70874;
4022000.000000;41.41235;54.61121;57.12891;
4023000.000000;41.36658;54.82483;57.23572;
4024000.000000;41.44287;55.22156;56.82373;
4025000.000000;42.02271;55.32837;56.73218;
4026000.000000;42.05322;55.49622;57.20520;
4027000.000000;42.16003;55.11475;57.00684;
4028000.000000;42.41943;54.91638;57.12891;
4029000.000000;41.94641;54.61121;57.26624;
4030000.000000;41.68701;54.65698;57.23572;
4031000.000000;41.64124;54.59595;57.44934;
4032000.000000;41.44287;54.85535;57.43408;
4033000.000000;41.19873;54.85535;57.63245;
4034000.000000;41.39709;54.90112;57.66296;
4035000.000000;41.71753;54.45862;57.51038;
4036000.000000;41.35132;54.27551;57.87659;
4037000.000000;41.36658;54.30603;57.40356;
4038000.000000;41.24451;54.45862;57.52563;
4039000.000000;40.78674;54.41284;57.15942;
4040000.000000;40.55786;53.75671;57.03735;
4041000.000000;40.75623;53.95508;57.12891;
4042000.000000;40.60364;53.58887;57.03735;
4043000.000000;40.67993;53.75671;57.26624;
4044000.000000;40.93933;53.81775;57.49512;
4045000.000000;41.10718;53.51257;57.61719;
4046000.000000;40.87830;53.71094;57.60193;
4047000.000000;41.18347;53.64990;57.38831;
4048000.000000;41.18347;53.84827;57.26624;
4049000.000000;41.13770;54.06189;57.09839;
4050000.000000;41.12244;54.16870;56.93054;
4051000.000000;41.24451;54.71802;57.08313;
4052000.000000;41.19873;54.82483;57.37305;
4053000.000000;41.45813;54.73328;57.11365;
4054000.000000;41.16821;54.79431;56.93054;
4055000.000000;41.24451;54.51965;56.65588;
4056000.000000;41.07666;54.41284;56.67114;
4057000.000000;41.07666;54.27551;56.47278;
4058000.000000;41.25977;54.35181;56.18286;
4059000.000000;41.36658;54.99268;56.06079;
4060000.000000;41.65649;54.48914;56.07605;
4061000.000000;41.58020;54.76379;56.38123;
4062000.000000;41.53442;54.73328;56.39648;
4063000.000000;41.87012;54.64172;56.77795;
4064000.000000;41.77856;55.02319;57.03735;
4065000.000000;41.97693;55.28259;57.08313;
4066000.000000;42.20581;54.97742;57.57141;
4067000.000000;42.23633;55.60303;57.76978;
4068000.000000;42.23633;55.61829;57.92236;
4069000.000000;42.51099;55.60303;58.25806;
4070000.000000;42.25159;55.55725;58.30383;
4071000.000000;42.41943;55.46570;58.10547;
4072000.000000;42.25159;55.16052;58.22754;
4073000.000000;42.19055;54.93164;58.42590;
4074000.000000;42.16003;54.73328;58.19702;
4075000.000000;42.12952;54.59595;58.18176;
4076000.000000;42.22107;54.53491;57.98340;
4077000.000000;41.96167;54.51965;58.28857;
4078000.000000;42.16003;54.80957;58.01392;
4079000.000000;42.02271;54.80957;57.81555;
4080000.000000;42.22107;55.03845;57.60193;
4081000.000000;41.99219;55.02319;57.90710;
4082000.000000;42.05322;54.77905;58.12073;
4083000.000000;42.14478;54.41284;57.86133;
4084000.000000;42.14478;54.42810;57.72400;
4085000.000000;41.65649;54.22974;57.31201;
4086000.000000;41.30554;54.13818;57.29675;
4087000.000000;41.21399;53.93982;57.49512;
4088000.000000;40.80200;53.97034;57.23572;
4089000.000000;41.12244;54.10767;57.06787;
4090000.000000;40.89355;54.16870;56.91528;
4091000.000000;41.18347;53.86353;57.15942;
4092000.000000;41.30554;53.92456;56.91528;
4093000.000000;41.01563;53.97034;57.03735;
4094000.000000;40.89355;54.24500;56.99158;
4095000.000000;40.87830;54.13818;57.22046;
4096000.000000;41.16821;54.26025;57.11365;
4097000.000000;41.03088;54.65698;57.32727;
4098000.000000;41.61072;54.73328;57.58667;
4099000.000000;41.47339;54.68750;57.20520;
4100000.000000;41.53442;54.88586;57.47986;
4101000.000000;41.30554;54.67224;57.15942;
4102000.000000;41.48865;54.94690;57.15942;
4103000.000000;40.90881;55.03845;57.15942;
4104000.000000;40.89355;55.22156;57.08313;
4105000.000000;40.67993;55.40466;57.03735;
4106000.000000;41.18347;55.40466;57.46460;
4107000.000000;41.15295;55.25208;57.93762;
4108000.000000;41.36658;55.13000;58.30383;
4109000.000000;41.50391;55.11475;58.10547;
4110000.000000;41.38184;55.41992;58.25806;
4111000.000000;41.70227;55.40466;58.09021;
4112000.000000;41.73279;55.51147;57.69348;
4113000.000000;41.38184;55.80139;57.64771;
4114000.000000;41.58020;55.75562;57.76978;
4115000.000000;41.27502;56.12183;57.47986;
4116000.000000;41.21399;56.06079;57.34253;
4117000.000000;41.12244;56.19812;57.06787;
4118000.000000;41.21399;55.93872;57.44934;
4119000.000000;41.21399;56.09131;57.41882;
4120000.000000;40.75623;56.19812;57.72400;
4121000.000000;40.96985;56.41174;58.07495;
4122000.000000;41.06140;56.39648;58.13599;
4123000.000000;40.84778;56.25916;58.28857;
4124000.000000;40.93933;56.44226;58.41064;
4125000.000000;41.09192;56.59485;57.93762;
4126000.000000;41.04614;56.22864;57.90710;
4127000.000000;41.22925;56.68640;57.66296;
4128000.000000;41.76331;56.65588;57.35779;
4129000.000000;41.80908;56.39648;57.49512;
4130000.000000;42.48047;56.27441;57.58667;
4131000.000000;42.64832;56.44226;57.58667;
4132000.000000;42.95349;56.62537;57.89185;
4133000.000000;42.92297;56.42700;57.96814;
4134000.000000;43.07556;56.15234;58.41064;
4135000.000000;42.93823;55.66406;58.22754;
4136000.000000;42.86194;55.61829;58.15125;
4137000.000000;42.57202;55.20630;58.22754;
4138000.000000;42.05322;55.35889;57.92236;
4139000.000000;42.23633;55.08423;58.04443;
4140000.000000;42.16003;55.35889;57.90710;
4141000.000000;41.59546;55.31311;57.98340;
4142000.000000;41.53442;55.00793;58.12073;
4143000.000000;41.70227;54.88586;57.98340;
4144000.000000;41.67175;54.68750;58.38013;
4145000.000000;41.44287;55.23682;58.27332;
4146000.000000;41.71753;54.97742;58.44116;
4147000.000000;41.90063;55.22156;58.59375;
4148000.000000;42.23633;55.40466;58.31909;
4149000.000000;42.08374;55.99976;58.12073;
4150000.000000;42.23633;55.89294;57.93762;
4151000.000000;42.14478;56.19812;58.22754;
4152000.000000;42.22107;56.22864;58.34961;
4153000.000000;42.38892;56.21338;58.16650;
4154000.000000;42.67883;56.32019;58.04443;
4155000.000000;42.64832;56.48804;58.27332;
4156000.000000;42.48047;56.44226;58.24280;
4157000.000000;42.34314;56.67114;58.47168;
4158000.000000;42.37366;56.71692;58.67004;
4159000.000000;42.60254;56.77795;58.76160;
4160000.000000;42.51099;57.02209;58.31909;
4161000.000000;42.44995;56.64063;58.44116;
4162000.000000;42.37366;56.90002;58.47168;
4163000.000000;42.57202;56.82373;58.65479;
4164000.000000;42.63306;56.64063;58.85315;
4165000.000000;42.67883;56.04553;58.63953;
4166000.000000;42.87720;56.16760;58.57849;
4167000.000000;42.83142;56.21338;58.68530;
4168000.000000;43.07556;56.04553;59.02100;
4169000.000000;42.87720;56.13708;58.89893;
4170000.000000;42.93823;56.22864;59.15833;
4171000.000000;42.96875;56.16760;59.02100;
4172000.000000;42.72461;56.13708;59.28040;
4173000.000000;43.02979;55.77087;59.03625;
4174000.000000;42.96875;55.49622;59.26514;
4175000.000000;43.13660;55.61829;59.29565;
4176000.000000;43.10608;55.48096;59.29565;
4177000.000000;43.15186;55.67932;58.79211;
4178000.000000;43.50281;55.98450;58.73108;
4179000.000000;43.42651;56.03027;58.62427;
4180000.000000;43.25867;55.92346;58.88367;
4181000.000000;43.59436;55.48096;58.86841;
4182000.000000;43.59436;55.95398;59.09729;
4183000.000000;43.54858;55.96924;59.15833;
4184000.000000;43.38074;55.92346;59.26514;
4185000.000000;43.19763;55.77087;59.32617;
4186000.000000;43.38074;55.34363;59.23462;
4187000.000000;42.83142;55.55725;59.40247;
4188000.000000;42.81616;55.81665;59.03625;
4189000.000000;42.73987;55.74036;59.02100;
4190000.000000;42.58728;55.72510;59.24988;
4191000.000000;42.73987;55.64880;59.12781;
4192000.000000;42.87720;55.75562;59.46350;
4193000.000000;42.70935;55.40466;59.32617;
4194000.000000;43.01453;55.69458;59.44824;
4195000.000000;42.75513;55.64880;59.08203;
4196000.000000;43.25867;55.31311;59.17358;
4197000.000000;42.83142;55.16052;59.12781;
4198000.000000;42.48047;55.11475;58.77686;
4199000.000000;42.32788;55.14526;58.76160;
4200000.000000;42.09900;55.13000;58.54797;
4201000.000000;42.38892;55.06897;58.21228;
4202000.000000;42.16003;55.14526;57.73926;
4203000.000000;42.20581;55.26733;57.69348;
4204000.000000;41.88538;54.80957;57.96814;
4205000.000000;41.71753;54.73328;57.58667;
4206000.000000;41.56494;54.74854;57.64771;
4207000.000000;41.61072;54.64172;57.69348;
4208000.000000;41.64124;54.79431;57.31201;
4209000.000000;41.35132;54.41284;57.55615;
4210000.000000;41.36658;54.04663;57.02209;
4211000.000000;40.78674;53.92456;56.83899;
4212000.000000;40.57312;54.01611;57.09839;
4213000.000000;40.51208;54.35181;57.09839;
4214000.000000;41.06140;53.83301;57.02209;
4215000.000000;41.74805;54.09241;57.34253;
4216000.000000;40.95459;54.26025;57.09839;
4217000.000000;40.81726;54.16870;57.02209;
4218000.000000;41.07666;54.00085;56.88477;
4219000.000000;41.36658;53.83301;57.18994;
4220000.000000;41.77856;54.12292;57.14417;
4221000.000000;41.62598;54.09241;57.34253;
4222000.000000;41.38184;53.87878;57.44934;
4223000.000000;40.90881;54.04663;57.41882;
4224000.000000;41.29028;54.27551;57.46460;
4225000.000000;41.04614;54.15344;57.37305;
4226000.000000;40.96985;54.21448;57.43408;
4227000.000000;41.22925;54.36707;57.54089;
4228000.000000;40.98511;54.48914;57.60193;
4229000.000000;41.00037;54.84009;57.64771;
4230000.000000;41.42761;54.71802;57.80029;
4231000.000000;41.35132;54.45862;58.05969;
4232000.000000;41.33606;54.79431;58.22754;
4233000.000000;41.56494;54.97742;58.45642;
4234000.000000;41.41235;54.90112;58.18176;
4235000.000000;41.47339;55.17578;58.56323;
4236000.000000;41.87012;55.14526;58.36487;
4237000.000000;41.87012;55.41992;58.25806;
4238000.000000;41.79382;55.40466;58.47168;
4239000.000000;41.62598;55.09949;58.12073;
4240000.000000;41.79382;54.73328;58.15125;
4241000.000000;41.42761;54.96216;57.75452;
4242000.000000;40.98511;54.53491;57.55615;
4243000.000000;41.19873;54.41284;57.89185;
4244000.000000;41.01563;54.33655;57.52563;
4245000.000000;41.67175;54.30603;57.44934;
4246000.000000;41.45813;53.98560;57.80029;
4247000.000000;41.62598;54.07715;57.47986;
4248000.000000;41.35132;53.89404;57.89185;
4249000.000000;41.22925;53.87878;57.52563;
4250000.000000;41.22925;54.18396;57.51038;
4251000.000000;41.07666;53.97034;57.25098;
4252000.000000;41.12244;53.75671;57.38831;
4253000.000000;41.25977;53.60413;56.99158;
4254000.000000;41.64124;53.77197;57.08313;
4255000.000000;41.82434;53.42102;57.18994;
4256000.000000;41.24451;53.20740;56.71692;
4257000.000000;40.40527;53.11584;56.61011;
4258000.000000;40.11536;53.31421;56.53381;
4259000.000000;39.99329;53.52783;56.94580;
4260000.000000;40.40527;53.26843;56.99158;
4261000.000000;40.40527;53.68042;56.99158;
4262000.000000;40.49683;53.55835;57.22046;
4263000.000000;41.04614;53.71094;57.17468;
4264000.000000;40.80200;53.71094;56.96106;
4265000.000000;41.36658;53.46680;57.00684;
4266000.000000;41.18347;53.61938;57.03735;
4267000.000000;40.69519;53.37524;56.82373;
4268000.000000;41.25977;53.42102;56.59485;
4269000.000000;41.21399;53.58887;56.76270;
4270000.000000;41.06140;53.58887;56.76270;
4271000.000000;41.16821;53.35999;56.79321;
4272000.000000;41.44287;53.97034;56.94580;
4273000.000000;41.36658;53.98560;56.91528;
4274000.000000;41.50391;53.60413;57.18994;
4275000.000000;41.48865;53.81775;57.41882;
4276000.000000;41.36658;54.01611;57.34253;
4277000.000000;41.35132;53.81775;57.81555;
4278000.000000;41.59546;53.93982;57.51038;
4279000.000000;41.76331;54.15344;58.01392;
4280000.000000;41.58020;54.44336;58.12073;
4281000.000000;41.76331;54.48914;58.12073;
4282000.000000;42.12952;54.29077;58.33435;
4283000.000000;42.34314;54.26025;58.24280;
4284000.000000;42.03796;54.47388;58.44116;
4285000.000000;42.51099;54.64172;58.15125;
4286000.000000;42.32788;55.03845;58.09021;
4287000.000000;42.58728;55.25208;57.63245;
4288000.000000;42.70935;55.20630;57.17468;
4289000.000000;42.38892;54.96216;57.49512;
4290000.000000;41.71753;55.09949;57.25098;
4291000.000000;41.80908;54.79431;56.68640;
4292000.000000;41.85486;54.68750;56.65588;
4293000.000000;41.83960;54.93164;56.70166;
4294000.000000;40.90881;54.79431;57.17468;
4295000.000000;40.55786;54.99268;56.97632;
4296000.000000;40.35950;54.82483;57.03735;
4297000.000000;39.97803;55.06897;56.96106;
4298000.000000;40.02380;55.19104;57.18994;
4299000.000000;40.78674;54.97742;57.44934;
4300000.000000;40.84778;55.00793;57.47986;
4301000.000000;40.74097;55.40466;57.25098;
4302000.000000;40.60364;55.34363;57.64771;
4303000.000000;41.00037;55.35889;57.75452;
4304000.000000;41.18347;55.54199;57.60193;
4305000.000000;41.18347;55.66406;57.28149;
4306000.000000;41.41235;55.38940;56.70166;
4307000.000000;40.83252;55.55725;56.38123;
4308000.000000;40.45105;55.46570;56.47278;
4309000.000000;40.45105;55.11475;56.18286;
4310000.000000;40.49683;54.82483;56.10657;
4311000.000000;40.66467;54.74854;56.18286;
4312000.000000;41.35132;54.29077;56.44226;
4313000.000000;40.64941;53.77197;56.74744;
4314000.000000;41.64124;53.71094;56.56433;
4315000.000000;41.06140;53.69568;57.05261;
4316000.000000;41.53442;53.43628;56.90002;
4317000.000000;40.83252;53.60413;56.85425;
4318000.000000;42.22107;53.39050;56.90002;
4319000.000000;41.77856;53.05481;57.17468;
4320000.000000;40.84778;53.26843;57.37305;
4321000.000000;40.87830;53.20740;57.28149;
4322000.000000;40.77148;53.46680;57.40356;
4323000.000000;41.00037;53.35999;57.05261;
4324000.000000;41.42761;53.17688;57.23572;
4325000.000000;40.71045;53.42102;57.31201;
4326000.000000;40.86304;53.60413;57.38831;
4327000.000000;41.30554;53.25317;57.32727;
4328000.000000;40.86304;53.52783;57.55615;
4329000.000000;41.00037;53.51257;57.61719;
4330000.000000;41.21399;53.23792;57.78503;
4331000.000000;41.19873;53.19214;57.93762;
4332000.000000;41.24451;53.37524;57.98340;
4333000.000000;41.29028;53.66516;57.34253;
4334000.000000;41.65649;53.58887;57.51038;
4335000.000000;41.24451;53.93982;57.46460;
4336000.000000;41.38184;53.93982;57.02209;
4337000.000000;41.03088;53.86353;57.15942;
4338000.000000;41.53442;53.48206;57.49512;
4339000.000000;41.77856;53.80249;57.23572;
4340000.000000;42.06848;53.95508;56.53381;
4341000.000000;42.06848;53.92456;56.35071;
4342000.000000;41.50391;54.16870;56.06079;
4343000.000000;41.68701;54.04663;56.13708;
4344000.000000;41.56494;54.04663;55.99976;
4345000.000000;41.16821;54.03137;56.16760;
4346000.000000;41.44287;54.04663;56.30493;
4347000.000000;41.44287;53.84827;56.54907;
4348000.000000;41.03088;53.58887;56.62537;
4349000.000000;41.30554;53.58887;56.71692;
4350000.000000;41.12244;53.75671;56.77795;
4351000.000000;41.03088;53.83301;56.80847;
4352000.000000;41.24451;53.89404;57.18994;
4353000.000000;41.07666;54.01611;57.52563;
4354000.000000;41.25977;54.15344;57.34253;
4355000.000000;41.45813;54.12292;57.46460;
4356000.000000;41.04614;54.71802;57.44934;
4357000.000000;41.32080;54.48914;57.32727;
4358000.000000;41.27502;54.53491;57.05261;
4359000.000000;41.04614;54.09241;56.71692;
4360000.000000;41.18347;53.93982;56.36597;
4361000.000000;40.93933;54.12292;56.33545;
4362000.000000;40.86304;53.86353;55.90820;
4363000.000000;41.00037;53.80249;55.80139;
4364000.000000;40.90881;54.19922;55.69458;
4365000.000000;41.29028;54.26025;55.70984;
4366000.000000;41.35132;54.45862;56.07605;
4367000.000000;41.80908;54.39758;56.16760;
