File_Record_0047.rec ( 10403 Samples/channels ) Sample Rate :1s
Date :5/13/2026 11:08:35 AM
Time;Voie A1[°C];Voie A2[°C];
3193000.000000;40.51208;41.56494;
3194000.000000;40.96985;41.64124;
3195000.000000;40.67993;41.15295;
3196000.000000;40.89355;41.61072;
3197000.000000;40.72571;41.71753;
3198000.000000;40.54260;41.42761;
3199000.000000;40.81726;41.47339;
3200000.000000;40.92407;41.50391;
3201000.000000;40.89355;41.64124;
3202000.000000;40.63416;41.29028;
3203000.000000;40.84778;41.51917;
3204000.000000;40.60364;41.44287;
3205000.000000;40.45105;41.35132;
3206000.000000;40.67993;41.64124;
3207000.000000;40.61890;41.50391;
3208000.000000;40.89355;41.65649;
3209000.000000;40.60364;41.21399;
3210000.000000;40.72571;41.24451;
3211000.000000;40.64941;41.36658;
3212000.000000;40.40527;41.29028;
3213000.000000;40.60364;41.51917;
3214000.000000;40.72571;41.65649;
3215000.000000;40.58838;41.59546;
3216000.000000;40.67993;41.50391;
3217000.000000;40.54260;41.58020;
3218000.000000;40.51208;41.35132;
3219000.000000;40.57312;41.41235;
3220000.000000;40.69519;41.61072;
3221000.000000;40.69519;41.67175;
3222000.000000;40.64941;41.62598;
3223000.000000;40.48157;41.50391;
3224000.000000;40.61890;41.35132;
3225000.000000;40.51208;41.25977;
3226000.000000;40.77148;41.51917;
3227000.000000;40.45105;41.39709;
3228000.000000;40.61890;41.47339;
3229000.000000;40.43579;41.19873;
3230000.000000;40.75623;41.47339;
3231000.000000;40.71045;41.27502;
3232000.000000;40.46631;41.30554;
3233000.000000;40.43579;41.50391;
3234000.000000;40.69519;41.44287;
3235000.000000;40.69519;41.42761;
3236000.000000;40.58838;41.45813;
3237000.000000;40.67993;41.35132;
3238000.000000;40.75623;41.47339;
3239000.000000;40.46631;41.47339;
3240000.000000;40.51208;41.09192;
3241000.000000;40.51208;41.56494;
3242000.000000;40.63416;41.22925;
3243000.000000;40.52734;41.33606;
3244000.000000;40.58838;41.45813;
3245000.000000;40.34424;41.24451;
3246000.000000;40.60364;41.32080;
3247000.000000;40.39001;41.25977;
3248000.000000;40.52734;41.27502;
3249000.000000;40.48157;41.29028;
3250000.000000;40.11536;41.13770;
3251000.000000;40.43579;41.07666;
3252000.000000;40.34424;41.42761;
3253000.000000;40.54260;41.25977;
3254000.000000;40.66467;41.32080;
3255000.000000;40.43579;41.56494;
3256000.000000;40.48157;41.21399;
3257000.000000;40.42053;41.39709;
3258000.000000;40.23743;41.12244;
3259000.000000;40.37476;41.03088;
3260000.000000;40.22217;41.41235;
3261000.000000;40.32898;41.12244;
3262000.000000;40.34424;41.22925;
3263000.000000;40.26794;41.16821;
3264000.000000;40.35950;41.00037;
3265000.000000;40.22217;41.10718;
3266000.000000;40.19165;41.07666;
3267000.000000;40.37476;41.01563;
3268000.000000;40.26794;41.30554;
3269000.000000;40.39001;41.22925;
3270000.000000;40.28320;41.27502;
3271000.000000;40.54260;41.25977;
3272000.000000;40.35950;41.32080;
3273000.000000;40.40527;41.00037;
3274000.000000;40.43579;41.47339;
3275000.000000;40.58838;41.29028;
3276000.000000;40.32898;41.07666;
3277000.000000;40.05432;41.06140;
3278000.000000;40.20691;41.09192;
3279000.000000;40.45105;41.07666;
3280000.000000;40.48157;41.22925;
3281000.000000;40.19165;41.36658;
3282000.000000;40.23743;41.12244;
3283000.000000;40.55786;41.33606;
3284000.000000;40.22217;40.92407;
3285000.000000;40.34424;41.01563;
3286000.000000;40.43579;41.16821;
3287000.000000;40.06958;41.09192;
3288000.000000;40.11536;40.90881;
3289000.000000;40.02380;40.95459;
3290000.000000;40.02380;41.01563;
3291000.000000;40.29846;41.10718;
3292000.000000;40.11536;41.00037;
3293000.000000;40.03906;41.00037;
3294000.000000;40.17639;41.19873;
3295000.000000;40.31372;41.36658;
3296000.000000;40.10010;41.04614;
3297000.000000;40.20691;41.21399;
3298000.000000;40.45105;41.25977;
3299000.000000;40.29846;41.15295;
3300000.000000;40.16113;40.92407;
3301000.000000;40.39001;41.12244;
3302000.000000;40.39001;41.19873;
3303000.000000;39.99329;40.98511;
3304000.000000;40.23743;41.16821;
3305000.000000;40.29846;41.27502;
3306000.000000;40.14587;41.12244;
3307000.000000;40.08484;40.98511;
3308000.000000;40.28320;41.29028;
3309000.000000;40.06958;41.12244;
3310000.000000;39.99329;40.98511;
3311000.000000;40.35950;41.09192;
3312000.000000;40.19165;40.93933;
3313000.000000;40.60364;41.13770;
3314000.000000;40.00854;41.00037;
3315000.000000;40.13062;41.12244;
3316000.000000;39.99329;41.12244;
3317000.000000;40.22217;41.06140;
3318000.000000;40.20691;40.77148;
3319000.000000;40.16113;41.09192;
3320000.000000;40.25269;41.30554;
3321000.000000;40.17639;41.03088;
3322000.000000;40.19165;40.96985;
3323000.000000;40.02380;41.01563;
3324000.000000;39.96277;41.07666;
3325000.000000;40.29846;41.18347;
3326000.000000;40.16113;40.87830;
3327000.000000;40.00854;41.00037;
3328000.000000;39.90173;40.92407;
3329000.000000;40.17639;40.98511;
3330000.000000;40.29846;41.12244;
3331000.000000;40.29846;41.24451;
3332000.000000;40.26794;41.10718;
3333000.000000;40.16113;40.90881;
3334000.000000;40.02380;41.07666;
3335000.000000;39.91699;40.81726;
3336000.000000;40.05432;40.78674;
3337000.000000;40.10010;41.01563;
3338000.000000;39.82544;40.84778;
3339000.000000;40.11536;40.71045;
3340000.000000;39.96277;41.01563;
3341000.000000;39.91699;40.90881;
3342000.000000;40.14587;40.80200;
3343000.000000;40.11536;40.95459;
3344000.000000;40.26794;41.00037;
3345000.000000;40.46631;41.07666;
3346000.000000;40.20691;41.32080;
3347000.000000;40.13062;40.95459;
3348000.000000;40.26794;41.10718;
3349000.000000;39.77966;40.87830;
3350000.000000;40.25269;40.83252;
3351000.000000;40.00854;40.96985;
3352000.000000;39.91699;40.90881;
3353000.000000;40.13062;40.89355;
3354000.000000;40.28320;41.15295;
3355000.000000;40.11536;41.06140;
3356000.000000;39.84070;40.81726;
3357000.000000;40.22217;41.00037;
3358000.000000;40.25269;40.83252;
3359000.000000;39.97803;40.96985;
3360000.000000;40.00854;41.06140;
3361000.000000;40.11536;40.96985;
3362000.000000;40.28320;40.96985;
3363000.000000;40.00854;40.78674;
3364000.000000;40.31372;40.98511;
3365000.000000;40.26794;41.06140;
3366000.000000;39.88647;40.92407;
3367000.000000;40.26794;41.15295;
3368000.000000;39.81018;40.80200;
3369000.000000;40.10010;40.86304;
3370000.000000;40.03906;40.61890;
3371000.000000;39.99329;40.87830;
3372000.000000;40.14587;41.19873;
3373000.000000;39.90173;40.84778;
3374000.000000;39.90173;40.75623;
3375000.000000;39.97803;40.78674;
3376000.000000;40.26794;40.86304;
3377000.000000;39.97803;40.87830;
3378000.000000;40.10010;41.18347;
3379000.000000;39.90173;40.77148;
3380000.000000;40.17639;40.77148;
3381000.000000;40.28320;40.90881;
3382000.000000;39.97803;40.90881;
3383000.000000;39.96277;41.15295;
3384000.000000;39.94751;40.86304;
3385000.000000;40.13062;40.90881;
3386000.000000;40.16113;40.80200;
3387000.000000;39.90173;40.87830;
3388000.000000;39.88647;40.95459;
3389000.000000;40.14587;40.90881;
3390000.000000;39.94751;40.66467;
3391000.000000;40.28320;41.10718;
3392000.000000;39.96277;41.07666;
3393000.000000;39.88647;40.78674;
3394000.000000;39.99329;40.58838;
3395000.000000;40.17639;41.00037;
3396000.000000;40.11536;41.10718;
3397000.000000;39.76440;40.67993;
3398000.000000;39.99329;40.60364;
3399000.000000;40.23743;40.83252;
3400000.000000;39.97803;40.95459;
3401000.000000;40.20691;40.87830;
3402000.000000;40.22217;40.98511;
3403000.000000;40.10010;41.03088;
3404000.000000;39.71863;40.67993;
3405000.000000;40.02380;40.87830;
3406000.000000;40.02380;40.64941;
3407000.000000;40.28320;40.86304;
3408000.000000;39.88647;40.83252;
3409000.000000;39.93225;40.83252;
3410000.000000;39.82544;40.78674;
3411000.000000;39.96277;40.83252;
3412000.000000;39.85596;40.67993;
3413000.000000;40.22217;40.95459;
3414000.000000;40.10010;40.77148;
3415000.000000;40.02380;40.60364;
3416000.000000;39.87122;40.51208;
3417000.000000;39.97803;40.52734;
3418000.000000;40.00854;40.51208;
3419000.000000;40.05432;40.64941;
3420000.000000;40.10010;40.75623;
3421000.000000;40.17639;40.92407;
3422000.000000;40.03906;40.83252;
3423000.000000;40.06958;40.74097;
3424000.000000;40.06958;40.75623;
3425000.000000;39.82544;40.72571;
3426000.000000;39.76440;40.77148;
3427000.000000;40.05432;40.74097;
3428000.000000;40.00854;40.67993;
3429000.000000;40.10010;40.78674;
3430000.000000;39.65759;40.67993;
3431000.000000;39.97803;41.01563;
3432000.000000;39.90173;40.67993;
3433000.000000;40.14587;40.78674;
3434000.000000;39.96277;40.66467;
3435000.000000;39.73389;40.58838;
3436000.000000;39.73389;40.71045;
3437000.000000;39.91699;40.54260;
3438000.000000;39.82544;40.74097;
3439000.000000;39.85596;40.71045;
3440000.000000;39.94751;40.42053;
3441000.000000;39.96277;40.71045;
3442000.000000;39.88647;40.87830;
3443000.000000;39.90173;40.67993;
3444000.000000;40.11536;40.84778;
3445000.000000;39.87122;40.52734;
3446000.000000;39.62708;40.45105;
3447000.000000;39.94751;40.87830;
3448000.000000;39.97803;40.60364;
3449000.000000;40.16113;40.74097;
3450000.000000;40.05432;40.81726;
3451000.000000;40.13062;40.69519;
3452000.000000;40.08484;40.66467;
3453000.000000;40.08484;40.78674;
3454000.000000;40.05432;40.78674;
3455000.000000;39.82544;40.71045;
3456000.000000;39.74915;40.60364;
3457000.000000;39.76440;40.63416;
3458000.000000;39.88647;40.67993;
3459000.000000;40.11536;40.80200;
3460000.000000;40.02380;40.84778;
3461000.000000;40.05432;40.64941;
3462000.000000;39.85596;40.69519;
3463000.000000;39.70337;40.58838;
3464000.000000;39.76440;40.69519;
3465000.000000;39.77966;40.63416;
3466000.000000;39.85596;40.72571;
3467000.000000;39.87122;40.45105;
3468000.000000;39.81018;40.51208;
3469000.000000;39.87122;40.60364;
3470000.000000;39.74915;40.64941;
3471000.000000;39.76440;40.77148;
3472000.000000;39.76440;40.66467;
3473000.000000;40.03906;40.63416;
3474000.000000;39.65759;40.40527;
3475000.000000;39.85596;40.54260;
3476000.000000;39.70337;40.64941;
3477000.000000;39.76440;40.66467;
3478000.000000;39.87122;40.51208;
3479000.000000;39.81018;40.72571;
3480000.000000;39.79492;40.35950;
3481000.000000;39.88647;40.80200;
3482000.000000;39.88647;40.63416;
3483000.000000;39.84070;40.78674;
3484000.000000;40.00854;40.54260;
3485000.000000;39.55078;40.52734;
3486000.000000;39.71863;40.67993;
3487000.000000;39.96277;40.69519;
3488000.000000;39.82544;40.89355;
3489000.000000;39.76440;40.63416;
3490000.000000;39.85596;40.39001;
3491000.000000;39.84070;40.57312;
3492000.000000;39.64233;40.66467;
3493000.000000;39.88647;40.87830;
3494000.000000;39.67285;40.51208;
3495000.000000;39.93225;40.74097;
3496000.000000;40.00854;40.67993;
3497000.000000;39.85596;40.60364;
3498000.000000;39.99329;40.75623;
3499000.000000;39.87122;40.66467;
3500000.000000;39.82544;40.61890;
3501000.000000;39.85596;40.61890;
3502000.000000;39.84070;40.74097;
3503000.000000;39.99329;40.74097;
3504000.000000;39.99329;40.77148;
3505000.000000;40.06958;40.66467;
3506000.000000;39.99329;40.61890;
3507000.000000;40.02380;40.75623;
3508000.000000;39.84070;40.61890;
3509000.000000;39.73389;40.78674;
3510000.000000;39.81018;40.75623;
3511000.000000;39.62708;40.48157;
3512000.000000;39.77966;40.52734;
3513000.000000;39.94751;40.60364;
3514000.000000;40.02380;40.58838;
3515000.000000;39.88647;40.54260;
3516000.000000;39.79492;40.49683;
3517000.000000;39.87122;40.57312;
3518000.000000;40.03906;40.58838;
3519000.000000;39.73389;40.52734;
3520000.000000;39.70337;40.57312;
3521000.000000;39.73389;40.55786;
3522000.000000;39.73389;40.54260;
3523000.000000;40.03906;40.71045;
3524000.000000;39.85596;40.32898;
3525000.000000;39.81018;40.55786;
3526000.000000;39.76440;40.60364;
3527000.000000;39.82544;40.77148;
3528000.000000;39.77966;40.51208;
3529000.000000;40.16113;40.67993;
3530000.000000;39.85596;40.37476;
3531000.000000;39.59656;40.42053;
3532000.000000;39.82544;40.74097;
3533000.000000;40.06958;40.72571;
3534000.000000;39.88647;40.39001;
3535000.000000;39.61182;40.42053;
3536000.000000;39.64233;40.48157;
3537000.000000;39.84070;40.43579;
3538000.000000;39.84070;40.83252;
3539000.000000;40.05432;40.51208;
3540000.000000;39.58130;40.39001;
3541000.000000;40.11536;40.67993;
3542000.000000;39.70337;40.63416;
3543000.000000;40.05432;40.52734;
3544000.000000;39.67285;40.58838;
3545000.000000;39.81018;40.31372;
3546000.000000;39.97803;40.80200;
3547000.000000;39.82544;40.43579;
3548000.000000;39.65759;40.48157;
3549000.000000;39.55078;40.40527;
3550000.000000;39.88647;40.45105;
3551000.000000;40.05432;40.66467;
3552000.000000;39.71863;40.32898;
3553000.000000;39.68811;40.57312;
3554000.000000;39.61182;40.54260;
3555000.000000;39.99329;40.63416;
3556000.000000;39.84070;40.26794;
3557000.000000;39.82544;40.54260;
3558000.000000;39.81018;40.63416;
3559000.000000;39.97803;40.69519;
3560000.000000;39.76440;40.37476;
3561000.000000;39.94751;40.48157;
3562000.000000;39.55078;40.39001;
3563000.000000;40.00854;40.57312;
3564000.000000;39.76440;40.52734;
3565000.000000;39.88647;40.57312;
3566000.000000;39.76440;40.37476;
3567000.000000;39.99329;40.46631;
3568000.000000;39.88647;40.58838;
3569000.000000;39.84070;40.49683;
3570000.000000;39.74915;40.26794;
3571000.000000;39.55078;40.31372;
3572000.000000;39.79492;40.58838;
3573000.000000;39.87122;40.45105;
3574000.000000;39.88647;40.42053;
3575000.000000;39.65759;40.35950;
3576000.000000;39.70337;40.35950;
3577000.000000;39.61182;40.35950;
3578000.000000;39.42871;40.23743;
3579000.000000;39.79492;40.20691;
3580000.000000;39.82544;40.46631;
3581000.000000;39.74915;40.55786;
3582000.000000;39.70337;40.31372;
3583000.000000;39.79492;40.42053;
3584000.000000;39.74915;40.23743;
3585000.000000;39.81018;40.51208;
3586000.000000;39.70337;40.37476;
3587000.000000;39.73389;40.40527;
3588000.000000;39.87122;40.49683;
3589000.000000;39.68811;40.14587;
3590000.000000;39.81018;40.32898;
3591000.000000;39.41345;40.20691;
3592000.000000;39.59656;40.26794;
3593000.000000;39.64233;40.03906;
3594000.000000;39.58130;40.49683;
3595000.000000;39.88647;40.46631;
3596000.000000;39.39819;40.28320;
3597000.000000;39.97803;40.22217;
3598000.000000;39.74915;40.60364;
3599000.000000;39.62708;40.14587;
3600000.000000;39.52026;40.28320;
3601000.000000;39.56604;40.13062;
3602000.000000;39.94751;40.46631;
3603000.000000;39.76440;40.52734;
3604000.000000;39.50500;40.19165;
3605000.000000;39.76440;40.31372;
3606000.000000;39.84070;40.32898;
3607000.000000;39.85596;40.42053;
3608000.000000;39.76440;40.25269;
3609000.000000;39.52026;40.16113;
3610000.000000;39.48975;40.13062;
3611000.000000;39.50500;40.26794;
3612000.000000;39.67285;40.54260;
3613000.000000;39.53552;40.17639;
3614000.000000;39.90173;40.19165;
3615000.000000;39.64233;40.23743;
3616000.000000;39.48975;40.26794;
3617000.000000;39.67285;40.16113;
3618000.000000;39.59656;40.26794;
3619000.000000;39.74915;40.20691;
3620000.000000;39.84070;40.23743;
3621000.000000;39.67285;40.40527;
3622000.000000;39.36768;40.11536;
3623000.000000;39.52026;39.96277;
3624000.000000;39.96277;40.34424;
3625000.000000;39.59656;40.14587;
3626000.000000;39.67285;40.43579;
3627000.000000;39.45923;40.10010;
3628000.000000;39.42871;40.11536;
3629000.000000;39.74915;40.14587;
3630000.000000;39.74915;40.29846;
3631000.000000;39.88647;40.29846;
3632000.000000;39.82544;40.22217;
3633000.000000;39.68811;40.11536;
3634000.000000;39.58130;40.08484;
3635000.000000;39.58130;40.08484;
3636000.000000;39.84070;40.20691;
3637000.000000;39.81018;40.19165;
3638000.000000;39.74915;40.16113;
3639000.000000;39.82544;40.22217;
3640000.000000;39.82544;40.31372;
3641000.000000;39.59656;40.16113;
3642000.000000;39.41345;40.10010;
3643000.000000;39.71863;40.40527;
3644000.000000;39.65759;40.34424;
3645000.000000;39.73389;40.37476;
3646000.000000;39.73389;40.43579;
3647000.000000;39.52026;40.16113;
3648000.000000;39.58130;40.25269;
3649000.000000;39.85596;40.29846;
3650000.000000;39.68811;40.19165;
3651000.000000;39.68811;40.17639;
3652000.000000;39.71863;40.31372;
3653000.000000;39.79492;40.43579;
3654000.000000;39.67285;40.39001;
3655000.000000;39.52026;40.14587;
3656000.000000;39.77966;40.17639;
3657000.000000;39.87122;40.25269;
3658000.000000;39.96277;40.05432;
3659000.000000;39.79492;40.26794;
3660000.000000;39.71863;40.34424;
3661000.000000;39.68811;40.40527;
3662000.000000;39.68811;40.11536;
3663000.000000;39.84070;40.22217;
3664000.000000;39.85596;40.19165;
3665000.000000;39.67285;40.13062;
3666000.000000;39.70337;40.42053;
3667000.000000;40.03906;40.31372;
3668000.000000;39.90173;40.19165;
3669000.000000;39.81018;40.42053;
3670000.000000;39.56604;40.16113;
3671000.000000;39.81018;40.05432;
3672000.000000;39.67285;40.20691;
3673000.000000;39.84070;40.55786;
3674000.000000;39.76440;40.23743;
3675000.000000;39.88647;40.31372;
3676000.000000;40.05432;40.35950;
3677000.000000;39.77966;40.46631;
3678000.000000;39.87122;40.17639;
3679000.000000;39.82544;40.17639;
3680000.000000;39.76440;40.29846;
3681000.000000;39.64233;40.13062;
3682000.000000;39.87122;39.97803;
3683000.000000;39.73389;40.25269;
3684000.000000;39.62708;40.16113;
3685000.000000;39.74915;39.97803;
3686000.000000;39.76440;40.17639;
3687000.000000;39.87122;40.29846;
3688000.000000;40.06958;40.32898;
3689000.000000;39.88647;40.34424;
3690000.000000;39.99329;40.25269;
3691000.000000;40.05432;40.31372;
3692000.000000;39.77966;40.34424;
3693000.000000;39.67285;40.17639;
3694000.000000;39.91699;40.17639;
3695000.000000;39.90173;40.11536;
3696000.000000;40.03906;40.43579;
3697000.000000;39.85596;40.29846;
3698000.000000;39.68811;40.17639;
3699000.000000;39.79492;40.28320;
3700000.000000;39.85596;40.29846;
3701000.000000;39.64233;40.25269;
3702000.000000;39.79492;40.22217;
3703000.000000;40.11536;40.37476;
3704000.000000;39.90173;40.10010;
3705000.000000;39.94751;40.16113;
3706000.000000;40.03906;40.35950;
3707000.000000;39.82544;40.17639;
3708000.000000;39.59656;40.11536;
3709000.000000;39.84070;40.28320;
3710000.000000;39.84070;40.23743;
3711000.000000;39.71863;40.16113;
3712000.000000;39.68811;40.16113;
3713000.000000;39.56604;40.25269;
3714000.000000;39.81018;40.37476;
3715000.000000;39.90173;40.61890;
3716000.000000;39.90173;40.54260;
3717000.000000;39.96277;40.48157;
3718000.000000;39.88647;40.51208;
3719000.000000;39.94751;40.40527;
3720000.000000;39.99329;40.52734;
3721000.000000;39.81018;40.45105;
3722000.000000;39.64233;40.13062;
3723000.000000;40.02380;40.29846;
3724000.000000;40.03906;40.35950;
3725000.000000;39.90173;40.10010;
3726000.000000;39.94751;40.13062;
3727000.000000;40.00854;40.43579;
3728000.000000;39.81018;40.28320;
3729000.000000;39.84070;40.49683;
3730000.000000;39.87122;40.14587;
3731000.000000;40.05432;40.29846;
3732000.000000;39.88647;40.13062;
3733000.000000;39.79492;40.26794;
3734000.000000;39.76440;40.37476;
3735000.000000;40.03906;40.26794;
3736000.000000;39.97803;40.42053;
3737000.000000;40.02380;40.45105;
3738000.000000;39.93225;40.20691;
3739000.000000;40.06958;40.45105;
3740000.000000;39.94751;40.43579;
3741000.000000;39.97803;40.32898;
3742000.000000;40.14587;40.31372;
3743000.000000;39.82544;40.46631;
